ca1,co2,Columna1,Columna2,Columna2
08368109,0,,,
08368110,0,,,
08368111,0,,,
08368112,0,,,
08368113,0,,,
08368114,0,,,
08368115,0,,,
08368116,0,,,
08368117,0,,,
08368118,0,,,
08368119,0,,,
08368120,0,,,
08368121,0,,,
08368122,0,,,
08368123,0,,,
08368124,0,,,
08368125,0,,,
08368126,0,,,
08368127,0,,,
08368128,0,,,
08368129,0,,,
08368130,0,,,
08368131,0,,,
08368132,0,,,
08368133,0,,,
08368134,0,,,
08368135,0,,,
08368136,0,,,
08368137,0,,,
08368138,0,,,
08368139,0,,,
08368140,0,,,
08368141,0,,,
08368142,0,,,
08368143,0,,,
08368144,0,,,
08368145,0,,,
08368146,0,,,
08368147,0,,,
08368148,0,,,
08368149,0,,,
08368150,0,,,
08368151,0,,,
08368152,0,,,
08368153,0,,,
08368154,0,,,
08368155,0,,,
08368156,0,,,
08368157,0,,,
08368158,0,,,
08368159,0,,,
08368160,0,,,
08368161,0,,,
08368162,0,,,
08368163,0,,,
08368164,0,,,
08368165,0,,,
08368166,0,,,
08368167,0,,,
08368168,0,,,
08368169,0,,,
08368170,0,,,
08368171,0,,,
08368172,0,,,
08368173,0,,,
08368174,0,,,
08368175,0,,,
08368176,0,,,
08368177,0,,,
08368178,0,,,
08368179,0,,,
08368180,0,,,
08368181,0,,,
08368182,0,,,
08368183,0,,,
08368184,0,,,
08368185,0,,,
08368186,0,,,
08368187,0,,,
08368188,0,,,
08368189,0,,,
08368190,0,,,
08368191,0,,,
08368192,0,,,
08368193,0,,,
08368194,0,,,
08368195,0,,,
08368196,0,,,
08368197,0,,,
08368198,0,,,
08368199,0,,,
08368200,0,,,
08368201,0,,,
08368202,0,,,
08368203,0,,,
08368204,0,,,
08368205,0,,,
08368206,0,,,
08368207,0,,,
08368208,0,,,
08368209,0,,,
08368210,0,,,
08368211,0,,,
08368212,0,,,
08368213,0,,,
08368214,0,,,
08368215,0,,,
08368216,0,,,
08368217,0,,,
08368218,0,,,
08368219,0,,,
08368220,0,,,
08368221,0,,,
08368222,0,,,
08368223,0,,,
08368224,0,,,
08368225,0,,,
08368226,0,,,
08368227,0,,,
08368228,0,,,
08368229,0,,,
08368230,0,,,
08368231,0,,,
08368232,0,,,
08368233,0,,,
08368234,0,,,
08368235,0,,,
08368236,0,,,
08368237,0,,,
08368238,0,,,
08368239,0,,,
08368240,0,,,
08368241,0,,,
08368242,0,,,
08368243,0,,,
08368244,0,,,
08368245,0,,,
08368246,0,,,
08368247,0,,,
08368248,0,,,
08368249,0,,,
08368250,0,,,
08368251,0,,,
08368252,0,,,
08368253,0,,,
08368254,0,,,
08368255,0,,,
08368256,0,,,
08368257,0,,,
08368258,0,,,
08368259,0,,,
08368260,0,,,
08368261,0,,,
08368262,0,,,
08368263,0,,,
08368264,0,,,
08368265,0,,,
08368266,0,,,
08368267,0,,,
08368268,0,,,
08368269,0,,,
08368270,0,,,
08368271,0,,,
08368272,0,,,
08368273,0,,,
08368274,0,,,
08368275,0,,,
08368276,0,,,
08368277,0,,,
08368278,0,,,
08368279,0,,,
08368280,0,,,
08368281,0,,,
08368282,0,,,
08368283,0,,,
08368284,0,,,
08368285,0,,,
08368286,0,,,
08368287,0,,,
08368288,0,,,
08368289,0,,,
08368290,0,,,
08368291,0,,,
08368292,0,,,
08368293,0,,,
08368294,0,,,
08368295,0,,,
08368296,0,,,
08368297,0,,,
08368298,0,,,
08368299,0,,,
08368300,0,,,
08368301,0,,,
08368302,0,,,
08368303,0,,,
08368304,0,,,
08368305,0,,,
08368306,0,,,
08368307,0,,,
08368308,0,,,
08368309,0,,,
08368310,0,,,
08368311,0,,,
08368312,0,,,
08368313,0,,,
08368314,0,,,
08368315,0,,,
08368316,0,,,
08368317,0,,,
08368318,0,,,
08368319,0,,,
08368320,0,,,
08368321,0,,,
08368322,0,,,
08368323,0,,,
08368324,0,,,
08368325,0,,,
08368326,0,,,
08368327,0,,,
08368328,0,,,
08368329,0,,,
08368330,0,,,
08368331,0,,,
08368332,0,,,
08368333,0,,,
08368334,0,,,
08368335,0,,,
08368336,0,,,
08368337,0,,,
08368338,0,,,
08368339,0,,,
08368340,0,,,
08368341,0,,,
08368342,0,,,
08368343,0,,,
08368344,0,,,
08368345,0,,,
08368346,0,,,
08368347,0,,,
08368348,0,,,
08368349,0,,,
08368350,0,,,
08368351,0,,,
08368352,0,,,
08368353,0,,,
08368354,0,,,
08368355,0,,,
08368356,0,,,
08368357,0,,,
08368358,0,,,
08368359,0,,,
08368360,0,,,
08368361,0,,,
08368362,0,,,
08368363,0,,,
08368364,0,,,
08368365,0,,,
08368366,0,,,
08368367,0,,,
08368368,0,,,
08368369,0,,,
08368370,0,,,
08368371,0,,,
08368372,0,,,
08368373,0,,,
08368374,0,,,
08368375,0,,,
08368376,0,,,
08368377,0,,,
08368378,0,,,
08368379,0,,,
08368380,0,,,
08368381,0,,,
08368382,0,,,
08368383,0,,,
08368384,0,,,
08368385,0,,,
08368386,0,,,
08368387,0,,,
08368388,0,,,
08368389,0,,,
08368390,0,,,
08368391,0,,,
08368392,0,,,
08368393,0,,,
08368394,0,,,
08368395,0,,,
08368396,0,,,
08368397,0,,,
08368398,0,,,
08368399,0,,,
08368400,0,,,
08368401,0,,,
08368402,0,,,
08368403,0,,,
08368404,0,,,
08368405,0,,,
08368406,0,,,
08368407,0,,,
08368408,0,,,
08368409,0,,,
08368410,0,,,
08368411,0,,,
08368412,0,,,
08368413,0,,,
08368414,0,,,
08368415,0,,,
08368416,0,,,
08368417,0,,,
08368418,0,,,
08368419,0,,,
08368420,0,,,
08368421,0,,,
08368422,0,,,
08368423,0,,,
08368424,0,,,
08368425,0,,,
08368426,0,,,
08368427,0,,,
08368428,0,,,
08368429,0,,,
08368430,0,,,
08368431,0,,,
08368432,0,,,
08368433,0,,,
08368434,0,,,
08368435,0,,,
08368436,0,,,
08368437,0,,,
08368438,0,,,
08368439,0,,,
08368440,0,,,
08368441,0,,,
08368442,0,,,
08368443,0,,,
08368444,0,,,
08368445,0,,,
08368446,0,,,
08368447,0,,,
08368448,0,,,
08368449,0,,,
08368450,0,,,
08368451,0,,,
08368452,0,,,
08368453,0,,,
08368454,0,,,
08368455,0,,,
08368456,0,,,
08368457,0,,,
08368458,0,,,
08368459,0,,,
08368460,0,,,
08368461,0,,,
08368462,0,,,
08368463,0,,,
08368464,0,,,
08368465,0,,,
08368466,0,,,
08368467,0,,,
08368468,0,,,
08368469,0,,,
08368470,0,,,
08368471,0,,,
08368472,0,,,
08368473,0,,,
08368474,0,,,
08368475,0,,,
08368476,0,,,
08368477,0,,,
08368478,0,,,
08368479,0,,,
08368480,0,,,
08368481,0,,,
08368482,0,,,
08368483,0,,,
08368484,0,,,
08368485,0,,,
08368486,0,,,
08368487,0,,,
08368488,0,,,
08368489,0,,,
08368490,0,,,
08368491,0,,,
08368492,0,,,
08368493,0,,,
08368494,0,,,
08368495,0,,,
08368496,0,,,
08368497,0,,,
08368498,0,,,
08368499,0,,,
08368500,0,,,
08368501,0,,,
08368502,0,,,
08368503,0,,,
08368504,0,,,
08368505,0,,,
08368506,0,,,
08368507,0,,,
08368508,0,,,
08368509,0,,,
08368510,0,,,
08368511,0,,,
08368512,0,,,
08368513,0,,,
08368514,0,,,
08368515,0,,,
08368516,0,,,
08368517,0,,,
08368518,0,,,
08368519,0,,,
08368520,0,,,
08368521,0,,,
08368522,0,,,
08368523,0,,,
08368524,0,,,
08368525,0,,,
08368526,0,,,
08368527,0,,,
08368528,0,,,
08368529,0,,,
08368530,0,,,
08368531,0,,,
08368532,0,,,
08368533,0,,,
08368534,0,,,
08368535,0,,,
08368536,0,,,
08368537,0,,,
08368538,0,,,
08368539,0,,,
08368540,0,,,
08368541,0,,,
08368542,0,,,
08368543,0,,,
08368544,0,,,
08368545,0,,,
08368546,0,,,
08368547,0,,,
08368548,0,,,
08368549,0,,,
08368550,0,,,
08368551,0,,,
08368552,0,,,
08368553,0,,,
08368554,0,,,
08368555,0,,,
08368556,0,,,
08368557,0,,,
08368558,0,,,
08368559,0,,,
08368560,0,,,
08368561,0,,,
08368562,0,,,
08368563,0,,,
08368564,0,,,
08368565,0,,,
08368566,0,,,
08368567,0,,,
08368568,0,,,
08368569,0,,,
08368570,0,,,
08368571,0,,,
08368572,0,,,
08368573,0,,,
08368574,0,,,
08368575,0,,,
08368576,0,,,
08368577,0,,,
08368578,0,,,
08368579,0,,,
08368580,0,,,
08368581,0,,,
08368582,0,,,
08368583,0,,,
08368584,0,,,
08368585,0,,,
08368586,0,,,
08368587,0,,,
08368588,0,,,
08368589,0,,,
08368590,0,,,
08368591,0,,,
08368592,0,,,
08368593,0,,,
08368594,0,,,
08368595,0,,,
08368596,0,,,
08368597,0,,,
08368598,0,,,
08368599,0,,,
08368600,0,,,
08368601,0,,,
08368602,0,,,
08368603,0,,,
08368604,0,,,
08368605,0,,,
08368606,0,,,
08368607,0,,,
08368608,0,,,
08368609,0,,,
08368610,0,,,
08368611,0,,,
08368612,0,,,
08368613,0,,,
08368614,0,,,
08368615,0,,,
08368616,0,,,
08368617,0,,,
08368618,0,,,
08368619,0,,,
08368620,0,,,
08368621,0,,,
08368622,0,,,
08368623,0,,,
08368624,0,,,
08368625,0,,,
08368626,0,,,
08368627,0,,,
08368628,0,,,
08368629,0,,,
08368630,0,,,
08368631,0,,,
08368632,0,,,
08368633,0,,,
08368634,0,,,
08368635,0,,,
08368636,0,,,
08368637,0,,,
08368638,0,,,
08368639,0,,,
08368640,0,,,
08368641,0,,,
08368642,0,,,
08368643,0,,,
08368644,0,,,
08368645,0,,,
08368646,0,,,
08368647,0,,,
08368648,0,,,
08368649,0,,,
08368650,0,,,
08368651,0,,,
08368652,0,,,
08368653,0,,,
08368654,0,,,
08368655,0,,,
08368656,0,,,
08368657,0,,,
08368658,0,,,
08368659,0,,,
08368660,0,,,
08368661,0,,,
08368662,0,,,
08368663,0,,,
08368664,0,,,
08368665,0,,,
08368666,0,,,
08368667,0,,,
08368668,0,,,
08368669,0,,,
08368670,0,,,
08368671,0,,,
08368672,0,,,
08368673,0,,,
08368674,0,,,
08368675,0,,,
08368676,0,,,
08368677,0,,,
08368678,0,,,
08368679,0,,,
08368680,0,,,
08368681,0,,,
08368682,0,,,
08368683,0,,,
08368684,0,,,
08368685,0,,,
08368686,0,,,
08368687,0,,,
08368688,0,,,
08368689,0,,,
08368690,0,,,
08368691,0,,,
08368692,0,,,
08368693,0,,,
08368694,0,,,
08368695,0,,,
08368696,0,,,
08368697,0,,,
08368698,0,,,
08368699,0,,,
08368700,0,,,
08368701,0,,,
08368702,0,,,
08368703,0,,,
08368704,0,,,
08368705,0,,,
08368706,0,,,
08368707,0,,,
08368708,0,,,
08368709,0,,,
08368710,0,,,
08368711,0,,,
08368712,0,,,
08368713,0,,,
08368714,0,,,
08368715,0,,,
08368716,0,,,
08368717,0,,,
08368718,0,,,
08368719,0,,,
08368720,0,,,
08368721,0,,,
08368722,0,,,
08368723,0,,,
08368724,0,,,
08368725,0,,,
08368726,0,,,
08368727,0,,,
08368728,0,,,
08368729,0,,,
08368730,0,,,
08368731,0,,,
08368732,0,,,
08368733,0,,,
08368734,0,,,
08368735,0,,,
08368736,0,,,
08368737,0,,,
08368738,0,,,
08368739,0,,,
08368740,0,,,
08368741,0,,,
08368742,0,,,
08368743,0,,,
08368744,0,,,
08368745,0,,,
08368746,0,,,
08368747,0,,,
08368748,0,,,
08368749,0,,,
08368750,0,,,
08368751,0,,,
08368752,0,,,
08368753,0,,,
08368754,0,,,
08368755,0,,,
08368756,0,,,
08368757,0,,,
08368758,0,,,
08368759,0,,,
08368760,0,,,
08368761,0,,,
08368762,0,,,
08368763,0,,,
08368764,0,,,
08368765,0,,,
08368766,0,,,
08368767,0,,,
08368768,0,,,
08368769,0,,,
08368770,0,,,
08368771,0,,,
08368772,0,,,
08368773,0,,,
08368774,0,,,
08368775,0,,,
08368776,0,,,
08368777,0,,,
08368778,0,,,
08368779,0,,,
08368780,0,,,
08368781,0,,,
08368782,0,,,
08368783,0,,,
08368784,0,,,
08368785,0,,,
08368786,0,,,
08368787,0,,,
08368788,0,,,
08368789,0,,,
08368790,0,,,
08368791,0,,,
08368792,0,,,
08368793,0,,,
08368794,0,,,
08368795,0,,,
08368796,0,,,
08368797,0,,,
08368798,0,,,
08368799,0,,,
08368800,0,,,
08368801,0,,,
08368802,0,,,
08368803,0,,,
08368804,0,,,
08368805,0,,,
08368806,0,,,
08368807,0,,,
08368808,0,,,
08368809,0,,,
08368810,0,,,
08368811,0,,,
08368812,0,,,
08368813,0,,,
08368814,0,,,
08368815,0,,,
08368816,0,,,
08368817,0,,,
08368818,0,,,
08368819,0,,,
08368820,0,,,
08368821,0,,,
08368822,0,,,
08368823,0,,,
08368824,0,,,
08368825,0,,,
08368826,0,,,
08368827,0,,,
08368828,0,,,
08368829,0,,,
08368830,0,,,
08368831,0,,,
08368832,0,,,
08368833,0,,,
08368834,0,,,
08368835,0,,,
08368836,0,,,
08368837,0,,,
08368838,0,,,
08368839,0,,,
08368840,0,,,
08368841,0,,,
08368842,0,,,
08368843,0,,,
08368844,0,,,
08368845,0,,,
08368846,0,,,
08368847,0,,,
08368848,0,,,
08368849,0,,,
08368850,0,,,
08368851,0,,,
08368852,0,,,
08368853,0,,,
08368854,0,,,
08368855,0,,,
08368856,0,,,
08368857,0,,,
08368858,0,,,
08368859,0,,,
08368860,0,,,
08368861,0,,,
08368862,0,,,
08368863,0,,,
08368864,0,,,
08368865,0,,,
08368866,0,,,
08368867,0,,,
08368868,0,,,
08368869,0,,,
08368870,0,,,
08368871,0,,,
08368872,0,,,
08368873,0,,,
08368874,0,,,
08368875,0,,,
08368876,0,,,
08368877,0,,,
08368878,0,,,
08368879,0,,,
08368880,0,,,
08368881,0,,,
08368882,0,,,
08368883,0,,,
08368884,0,,,
08368885,0,,,
08368886,0,,,
08368887,0,,,
08368888,0,,,
08368889,0,,,
08368890,0,,,
08368891,0,,,
08368892,0,,,
08368893,0,,,
08368894,0,,,
08368895,0,,,
08368896,0,,,
08368897,0,,,
08368898,0,,,
08368899,0,,,
08368900,0,,,
08368901,0,,,
08368902,0,,,
08368903,0,,,
08368904,0,,,
08368905,0,,,
08368906,0,,,
08368907,0,,,
08368908,0,,,
08368909,0,,,
08368910,0,,,
08368911,0,,,
08368912,0,,,
08368913,0,,,
08368914,0,,,
08368915,0,,,
08368916,0,,,
08368917,0,,,
08368918,0,,,
08368919,0,,,
08368920,0,,,
08368921,0,,,
08368922,0,,,
08368923,0,,,
08368924,0,,,
08368925,0,,,
08368926,0,,,
08368927,0,,,
08368928,0,,,
08368929,0,,,
08368930,0,,,
08368931,0,,,
08368932,0,,,
08368933,0,,,
08368934,0,,,
08368935,0,,,
08368936,0,,,
08368937,0,,,
08368938,0,,,
08368939,0,,,
08368940,0,,,
08368941,0,,,
08368942,0,,,
08368943,0,,,
08368944,0,,,
08368945,0,,,
08368946,0,,,
08368947,0,,,
08368948,0,,,
08368949,0,,,
08368950,0,,,
08368951,0,,,
08368952,0,,,
08368953,0,,,
08368954,0,,,
08368955,0,,,
08368956,0,,,
08368957,0,,,
08368958,0,,,
08368959,0,,,
08368960,0,,,
08368961,0,,,
08368962,0,,,
08368963,0,,,
08368964,0,,,
08368965,0,,,
08368966,0,,,
08368967,0,,,
08368968,0,,,
08368969,0,,,
08368970,0,,,
08368971,0,,,
08368972,0,,,
08368973,0,,,
08368974,0,,,
08368975,0,,,
08368976,0,,,
08368977,0,,,
08368978,0,,,
08368979,0,,,
08368980,0,,,
08368981,0,,,
08368982,0,,,
08368983,0,,,
08368984,0,,,
08368985,0,,,
08368986,0,,,
08368987,0,,,
08368988,0,,,
08368989,0,,,
08368990,0,,,
08368991,0,,,
08368992,0,,,
08368993,0,,,
08368994,0,,,
08368995,0,,,
08368996,0,,,
08368997,0,,,
08368998,0,,,
08368999,0,,,
08369000,0,,,
08369001,0,,,
08369002,0,,,
08369003,0,,,
08369004,0,,,
08369005,0,,,
08369006,0,,,
08369007,0,,,
08369008,0,,,
08369009,0,,,
08369010,0,,,
08369011,0,,,
08369012,0,,,
08369013,0,,,
08369014,0,,,
08369015,0,,,
08369016,0,,,
08369017,0,,,
08369018,0,,,
08369019,0,,,
08369020,0,,,
08369021,0,,,
08369022,0,,,
08369023,0,,,
08369024,0,,,
08369025,0,,,
08369026,0,,,
08369027,0,,,
08369028,0,,,
08369029,0,,,
08369030,0,,,
08369031,0,,,
08369032,0,,,
08369033,0,,,
08369034,0,,,
08369035,0,,,
08369036,0,,,
08369037,0,,,
08369038,0,,,
08369039,0,,,
08369040,0,,,
08369041,0,,,
08369042,0,,,
08369043,0,,,
08369044,0,,,
08369045,0,,,
08369046,0,,,
08369047,0,,,
08369048,0,,,
08369049,0,,,
08369050,0,,,
08369051,0,,,
08369052,0,,,
08369053,0,,,
08369054,0,,,
08369055,0,,,
08369056,0,,,
08369057,0,,,
08369058,0,,,
08369059,0,,,
08369060,0,,,
08369061,0,,,
08369062,0,,,
08369063,0,,,
08369064,0,,,
08369065,0,,,
08369066,0,,,
08369067,0,,,
08369068,0,,,
08369069,0,,,
08369070,0,,,
08369071,0,,,
08369072,0,,,
08369073,0,,,
08369074,0,,,
08369075,0,,,
08369076,0,,,
08369077,0,,,
08369078,0,,,
08369079,0,,,
08369080,0,,,
08369081,0,,,
08369082,0,,,
08369083,0,,,
08369084,0,,,
08369085,0,,,
08369086,0,,,
08369087,0,,,
08369088,0,,,
08369089,0,,,
08369090,0,,,
08369091,0,,,
08369092,0,,,
08369093,0,,,
08369094,0,,,
08369095,0,,,
08369096,0,,,
08369097,0,,,
08369098,0,,,
08369099,0,,,
08369100,0,,,
08369101,0,,,
08369102,0,,,
08369103,0,,,
08369104,0,,,
08369105,0,,,
08369106,0,,,
08369107,0,,,
08369108,0,,,
08369109,0,,,
08369110,0,,,
08369111,0,,,
08369112,0,,,
08369113,0,,,
08369114,0,,,
08369115,0,,,
08369116,0,,,
08369117,0,,,
08369118,0,,,
08369119,0,,,
08369120,0,,,
08369121,0,,,
08369122,0,,,
08369123,0,,,
08369124,0,,,
08369125,0,,,
08369126,0,,,
08369127,0,,,
08369128,0,,,
08369129,0,,,
08369130,0,,,
08369131,0,,,
08369132,0,,,
08369133,0,,,
08369134,0,,,
08369135,0,,,
08369136,0,,,
08369137,0,,,
08369138,0,,,
08369139,0,,,
08369140,0,,,
08369141,0,,,
08369142,0,,,
08369143,0,,,
08369144,0,,,
08369145,0,,,
08369146,0,,,
08369147,0,,,
08369148,0,,,
08369149,0,,,
08369150,0,,,
08369151,0,,,
08369152,0,,,
08369153,0,,,
08369154,0,,,
08369155,0,,,
08369156,0,,,
08369157,0,,,
08369158,0,,,
08369159,0,,,
08369160,0,,,
08369161,0,,,
08369162,0,,,
08369163,0,,,
08369164,0,,,
08369165,0,,,
08369166,0,,,
08369167,0,,,
08369168,0,,,
08369169,0,,,
08369170,0,,,
08369171,0,,,
08369172,0,,,
08369173,0,,,
08369174,0,,,
08369175,0,,,
08369176,0,,,
08369177,0,,,
08369178,0,,,
08369179,0,,,
08369180,0,,,
08369181,0,,,
08369182,0,,,
08369183,0,,,
08369184,0,,,
08369185,0,,,
08369186,0,,,
08369187,0,,,
08369188,0,,,
08369189,0,,,
08369190,0,,,
08369191,0,,,
08369192,0,,,
08369193,0,,,
08369194,0,,,
08369195,0,,,
08369196,0,,,
08369197,0,,,
08369198,0,,,
08369199,0,,,
08369200,0,,,
08369201,0,,,
08369202,0,,,
08369203,0,,,
08369204,0,,,
08369205,0,,,
08369206,0,,,
08369207,0,,,
08369208,0,,,
08369209,0,,,
08369210,0,,,
08369211,0,,,
08369212,0,,,
08369213,0,,,
08369214,0,,,
08369215,0,,,
08369216,0,,,
08369217,0,,,
08369218,0,,,
08369219,0,,,
08369220,0,,,
08369221,0,,,
08369222,0,,,
08369223,0,,,
08369224,0,,,
08369225,0,,,
08369226,0,,,
08369227,0,,,
08369228,0,,,
08369229,0,,,
08369230,0,,,
08369231,0,,,
08369232,0,,,
08369233,0,,,
08369234,0,,,
08369235,0,,,
08369236,0,,,
08369237,0,,,
08369238,0,,,
08369239,0,,,
08369240,0,,,
08369241,0,,,
08369242,0,,,
08369243,0,,,
08369244,0,,,
08369245,0,,,
08369246,0,,,
08369247,0,,,
08369248,0,,,
08369249,0,,,
08369250,0,,,
08369251,0,,,
08369252,0,,,
08369253,0,,,
08369254,0,,,
08369255,0,,,
08369256,0,,,
08369257,0,,,
08369258,0,,,
08369259,0,,,
08369260,0,,,
08369261,0,,,
08369262,0,,,
08369263,0,,,
08369264,0,,,
08369265,0,,,
08369266,0,,,
08369267,0,,,
08369268,0,,,
08369269,0,,,
08369270,0,,,
08369271,0,,,
08369272,0,,,
08369273,0,,,
08369274,0,,,
08369275,0,,,
08369276,0,,,
08369277,0,,,
08369278,0,,,
08369279,0,,,
08369280,0,,,
08369281,0,,,
08369282,0,,,
08369283,0,,,
08369284,0,,,
08369285,0,,,
08369286,0,,,
08369287,0,,,
08369288,0,,,
08369289,0,,,
08369290,0,,,
08369291,0,,,
08369292,0,,,
08369293,0,,,
08369294,0,,,
08369295,0,,,
08369296,0,,,
08369297,0,,,
08369298,0,,,
08369299,0,,,
08369300,0,,,
08369301,0,,,
08369302,0,,,
08369303,0,,,
08369304,0,,,
08369305,0,,,
08369306,0,,,
08369307,0,,,
08369308,0,,,
08369309,0,,,
08369310,0,,,
08369311,0,,,
08369312,0,,,
08369313,0,,,
08369314,0,,,
08369315,0,,,
08369316,0,,,
08369317,0,,,
08369318,0,,,
08369319,0,,,
08369320,0,,,
08369321,0,,,
08369322,0,,,
08369323,0,,,
08369324,0,,,
08369325,0,,,
08369326,0,,,
08369327,0,,,
08369328,0,,,
08369329,0,,,
08369330,0,,,
08369331,0,,,
08369332,0,,,
08369333,0,,,
08369334,0,,,
08369335,0,,,
08369336,0,,,
08369337,0,,,
08369338,0,,,
08369339,0,,,
08369340,0,,,
08369341,0,,,
08369342,0,,,
08369343,0,,,
08369344,0,,,
08369345,0,,,
08369346,0,,,
08369347,0,,,
08369348,0,,,
08369349,0,,,
08369350,0,,,
08369351,0,,,
08369352,0,,,
08369353,0,,,
08369354,0,,,
08369355,0,,,
08369356,0,,,
08369357,0,,,
08369358,0,,,
08369359,0,,,
08369360,0,,,
08369361,0,,,
08369362,0,,,
08369363,0,,,
08369364,0,,,
08369365,0,,,
08369366,0,,,
08369367,0,,,
08369368,0,,,
08369369,0,,,
08369370,0,,,
08369371,0,,,
08369372,0,,,
08369373,0,,,
08369374,0,,,
08369375,0,,,
08369376,0,,,
08369377,0,,,
08369378,0,,,
08369379,0,,,
08369380,0,,,
08369381,0,,,
08369382,0,,,
08369383,0,,,
08369384,0,,,
08369385,0,,,
08369386,0,,,
08369387,0,,,
08369388,0,,,
08369389,0,,,
08369390,0,,,
08369391,0,,,
08369392,0,,,
08369393,0,,,
08369394,0,,,
08369395,0,,,
08369396,0,,,
08369397,0,,,
08369398,0,,,
08369399,0,,,
08369400,0,,,
08369401,0,,,
08369402,0,,,
08369403,0,,,
08369404,0,,,
08369405,0,,,
08369406,0,,,
08369407,0,,,
08369408,0,,,
08369409,0,,,
08369410,0,,,
08369411,0,,,
08369412,0,,,
08369413,0,,,
08369414,0,,,
08369415,0,,,
08369416,0,,,
08369417,0,,,
08369418,0,,,
08369419,0,,,
08369420,0,,,
08369421,0,,,
08369422,0,,,
08369423,0,,,
08369424,0,,,
08369425,0,,,
08369426,0,,,
08369427,0,,,
08369428,0,,,
08369429,0,,,
08369430,0,,,
08369431,0,,,
08369432,0,,,
08369433,0,,,
08369434,0,,,
08369435,0,,,
08369436,0,,,
08369437,0,,,
08369438,0,,,
08369439,0,,,
08369440,0,,,
08369441,0,,,
08369442,0,,,
08369443,0,,,
08369444,0,,,
08369445,0,,,
08369446,0,,,
08369447,0,,,
08369448,0,,,
08369449,0,,,
08369450,0,,,
08369451,0,,,
08369452,0,,,
08369453,0,,,
08369454,0,,,
08369455,0,,,
08369456,0,,,
08369457,0,,,
08369458,0,,,
08369459,0,,,
08369460,0,,,
08369461,0,,,
08369462,0,,,
08369463,0,,,
08369464,0,,,
08369465,0,,,
08369466,0,,,
08369467,0,,,
08369468,0,,,
08369469,0,,,
08369470,0,,,
08369471,0,,,
08369472,0,,,
08369473,0,,,
08369474,0,,,
08369475,0,,,
08369476,0,,,
08369477,0,,,
08369478,0,,,
08369479,0,,,
08369480,0,,,
08369481,0,,,
08369482,0,,,
08369483,0,,,
08369484,0,,,
08369485,0,,,
08369486,0,,,
08369487,0,,,
08369488,0,,,
08369489,0,,,
08369490,0,,,
08369491,0,,,
08369492,0,,,
08369493,0,,,
08369494,0,,,
08369495,0,,,
08369496,0,,,
08369497,0,,,
08369498,0,,,
08369499,0,,,
08369500,0,,,
08369501,0,,,
08369502,0,,,
08369503,0,,,
08369504,0,,,
08369505,0,,,
08369506,0,,,
08369507,0,,,
08369508,0,,,
08369509,0,,,
08369510,0,,,
08369511,0,,,
08369512,0,,,
08369513,0,,,
08369514,0,,,
08369515,0,,,
08369516,0,,,
08369517,0,,,
08369518,0,,,
08369519,0,,,
08369520,0,,,
08369521,0,,,
08369522,0,,,
08369523,0,,,
08369524,0,,,
08369525,0,,,
08369526,0,,,
08369527,0,,,
08369528,0,,,
08369529,0,,,
08369530,0,,,
08369531,0,,,
08369532,0,,,
08369533,0,,,
08369534,0,,,
08369535,0,,,
08369536,0,,,
08369537,0,,,
08369538,0,,,
08369539,0,,,
08369540,0,,,
08369541,0,,,
08369542,0,,,
08369543,0,,,
08369544,0,,,
08369545,0,,,
08369546,0,,,
08369547,0,,,
08369548,0,,,
08369549,0,,,
08369550,0,,,
08369551,0,,,
08369552,0,,,
08369553,0,,,
08369554,0,,,
08369555,0,,,
08369556,0,,,
08369557,0,,,
08369558,0,,,
08369559,0,,,
08369560,0,,,
08369561,0,,,
08369562,0,,,
08369563,0,,,
08369564,0,,,
08369565,0,,,
08369566,0,,,
08369567,0,,,
08369568,0,,,
08369569,0,,,
08369570,0,,,
08369571,0,,,
08369572,0,,,
08369573,0,,,
08369574,0,,,
08369575,0,,,
08369576,0,,,
08369577,0,,,
08369578,0,,,
08369579,0,,,
08369580,0,,,
08369581,0,,,
08369582,0,,,
08369583,0,,,
08369584,0,,,
08369585,0,,,
08369586,0,,,
08369587,0,,,
08369588,0,,,
08369589,0,,,
08369590,0,,,
08369591,0,,,
08369592,0,,,
08369593,0,,,
08369594,0,,,
08369595,0,,,
08369596,0,,,
08369597,0,,,
08369598,0,,,
08369599,0,,,
08369600,0,,,
08369601,0,,,
08369602,0,,,
08369603,0,,,
08369604,0,,,
08369605,0,,,
08369606,0,,,
08369607,0,,,
08369608,0,,,
08369609,0,,,
08369610,0,,,
08369611,0,,,
08369612,0,,,
08369613,0,,,
08369614,0,,,
08369615,0,,,
08369616,0,,,
08369617,0,,,
08369618,0,,,
08369619,0,,,
08369620,0,,,
08369621,0,,,
08369622,0,,,
08369623,0,,,
08369624,0,,,
08369625,0,,,
08369626,0,,,
08369627,0,,,
08369628,0,,,
08369629,0,,,
08369630,0,,,
08369631,0,,,
08369632,0,,,
08369633,0,,,
08369634,0,,,
08369635,0,,,
08369636,0,,,
08369637,0,,,
08369638,0,,,
08369639,0,,,
08369640,0,,,
08369641,0,,,
08369642,0,,,
08369643,0,,,
08369644,0,,,
08369645,0,,,
08369646,0,,,
08369647,0,,,
08369648,0,,,
08369649,0,,,
08369650,0,,,
08369651,0,,,
08369652,0,,,
08369653,0,,,
08369654,0,,,
08369655,0,,,
08369656,0,,,
08369657,0,,,
08369658,0,,,
08369659,0,,,
08369660,0,,,
08369661,0,,,
